"name","game","prob",,"c","r","N",
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,1,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,1,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,2,1,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,2,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,1,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,0,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,0,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,1,1,,

"name","game","prob",,"c","r","N",
"18712_1381465726232.csv",1,0.8,0.6,1,1,100,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,1,,
,3,0.6,0.8,1,0,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,0,,
,3,0.6,0.8,2,0,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,0,,
,3,0.6,0.8,2,0,,
,3,0.6,0.8,2,0,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,1,,
,3,0.6,0.8,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,

"name","game","prob",,"c","r","N",
"19484_1381504324162.csv",1,0.8,0.6,1,1,100,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,2,1,,
,2,0.4,0.2,1,1,,
,3,0.2,0.4,1,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,1,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,1,1,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,1,,
,4,0.6,0.8,1,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,1,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,1,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,1,0,,
,4,0.6,0.8,2,0,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,
,4,0.6,0.8,2,1,,

"name","game","prob",,"c","r","N",
"20763_1381473874065.csv",1,0.8,0.6,2,1,75,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,1,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,1,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,0,,
,3,0.2,0.4,2,1,,

"name","game","prob",,"c","r","N",
"21397_1381564515347.csv",1,0.8,0.6,1,0,100,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,2,1,,
,3,0.4,0.2,2,1,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,1,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,

"name","game","prob",,"c","r","N",
"22676_1381473402851.csv",1,0.6,0.8,1,1,100,
,1,0.6,0.8,1,1,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,1,0,,
,1,0.6,0.8,2,0,,
,1,0.6,0.8,1,1,,
,1,0.6,0.8,1,0,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,1,1,,
,1,0.6,0.8,1,1,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,1,1,,
,1,0.6,0.8,1,1,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,2,0,,
,1,0.6,0.8,1,1,,
,1,0.6,0.8,1,0,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,2,0,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,1,0,,
,1,0.6,0.8,2,1,,
,1,0.6,0.8,1,0,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,2,1,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,1,1,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,1,1,,
,2,0.2,0.4,2,1,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,2,1,,
,2,0.2,0.4,1,1,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,1,0,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,1,1,,
,2,0.2,0.4,2,0,,
,2,0.2,0.4,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,1,0,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,0,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,1,,
,4,0.8,0.6,1,1,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,0,,
,4,0.8,0.6,2,0,,
,4,0.8,0.6,1,1,,

"name","game","prob",,"c","r","N",
"24024_1381498334072.csv",1,0.4,0.2,2,0,100,
,1,0.4,0.2,2,1,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,1,0,,
,1,0.4,0.2,2,1,,
,1,0.4,0.2,2,0,,
,1,0.4,0.2,2,1,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,1,1,,
,1,0.4,0.2,2,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,0,,
,3,0.8,0.6,2,1,,
,3,0.8,0.6,2,0,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,0,,
,3,0.8,0.6,2,0,,
,3,0.8,0.6,2,0,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,1,,
,3,0.8,0.6,1,0,,
,3,0.8,0.6,2,1,,
,3,0.8,0.6,2,1,,
,3,0.8,0.6,2,1,,
,3,0.8,0.6,2,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,1,,

"name","game","prob",,"c","r","N",
"28110_1381499662860.csv",1,0.8,0.6,1,1,100,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,0,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,0,,
,2,0.6,0.8,1,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,2,0.6,0.8,2,1,,
,3,0.4,0.2,2,1,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,2,0,,
,3,0.4,0.2,1,1,,
,3,0.4,0.2,1,0,,
,3,0.4,0.2,2,1,,
,3,0.4,0.2,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,1,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,2,0,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,2,1,,
,4,0.2,0.4,1,1,,
,4,0.2,0.4,2,0,,

"name","game","prob",,"c","r","N",
"31562_1381475229214.csv",1,0.8,0.6,1,0,100,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,2,1,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,1,,
,1,0.8,0.6,1,0,,
,1,0.8,0.6,2,0,,
,1,0.8,0.6,1,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,1,,
,2,0.4,0.2,1,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
,2,0.4,0.2,2,0,,
